time,my_x,my_y,my_z,my_speed,my_roll,my_pitch,my_yaw,target_id,target_x,target_y,target_z,target_speed,target_gecikme_ms,target_dist,kilitlenme,cmd_yaw,cmd_speed,cmd_alt,mode_log
1765054358.07,1129.90,-959.53,6114.10,21.25,-5.85,-5.03,356.59,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.66,28.00,100.00,RTB/LOITER
1765054358.07,1129.92,-959.57,6114.11,21.14,-5.85,-5.03,356.59,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.66,28.00,100.00,RTB/LOITER
1765054358.31,1133.02,-963.51,6114.93,21.04,-5.79,-4.96,356.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.62,28.00,100.00,RTB/LOITER
1765054358.31,1133.02,-963.52,6114.93,20.93,-5.79,-4.96,356.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.62,28.00,100.00,RTB/LOITER
1765054358.31,1133.03,-963.52,6114.93,20.83,-5.79,-4.96,356.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.62,28.00,100.00,RTB/LOITER
1765054358.31,1133.06,-963.56,6114.94,20.73,-5.79,-4.96,356.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.62,28.00,100.00,RTB/LOITER
1765054358.57,1136.35,-967.75,6115.85,20.62,-5.72,-4.89,356.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.58,28.00,100.00,RTB/LOITER
1765054358.57,1136.36,-967.76,6115.85,20.52,-5.72,-4.89,356.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.58,28.00,100.00,RTB/LOITER
1765054358.57,1136.36,-967.76,6115.85,20.42,-5.72,-4.89,356.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.58,28.00,100.00,RTB/LOITER
1765054358.57,1136.38,-967.79,6115.86,20.31,-5.72,-4.89,356.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.58,28.00,100.00,RTB/LOITER
1765054358.81,1139.33,-971.54,6116.67,20.21,-5.66,-4.83,356.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.54,28.00,100.00,RTB/LOITER
1765054358.81,1139.33,-971.54,6116.67,20.11,-5.66,-4.83,356.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.54,28.00,100.00,RTB/LOITER
1765054358.81,1139.34,-971.55,6116.67,20.01,-5.66,-4.83,356.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.54,28.00,100.00,RTB/LOITER
1765054358.81,1139.36,-971.58,6116.67,19.91,-5.66,-4.83,356.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.54,28.00,100.00,RTB/LOITER
1765054359.07,1142.47,-975.53,6117.57,19.81,-5.59,-4.75,356.83,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.51,28.00,100.00,RTB/LOITER
1765054359.07,1142.47,-975.54,6117.57,19.71,-5.59,-4.75,356.83,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.51,28.00,100.00,RTB/LOITER
1765054359.07,1142.48,-975.55,6117.57,19.61,-5.59,-4.75,356.83,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.51,28.00,100.00,RTB/LOITER
1765054359.07,1142.52,-975.60,6117.58,19.52,-5.59,-4.75,356.83,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.51,28.00,100.00,RTB/LOITER
1765054359.31,1145.35,-979.20,6118.39,19.42,-5.53,-4.68,356.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.47,28.00,100.00,RTB/LOITER
1765054359.31,1145.35,-979.20,6118.39,19.32,-5.53,-4.68,356.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.47,28.00,100.00,RTB/LOITER
1765054359.31,1145.36,-979.21,6118.39,19.22,-5.53,-4.68,356.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.47,28.00,100.00,RTB/LOITER
1765054359.31,1145.38,-979.24,6118.40,19.13,-5.53,-4.68,356.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.47,28.00,100.00,RTB/LOITER
1765054359.57,1148.41,-983.09,6119.32,19.03,-5.46,-4.59,356.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.43,28.00,100.00,RTB/LOITER
1765054359.57,1148.41,-983.10,6119.32,18.94,-5.46,-4.59,356.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.43,28.00,100.00,RTB/LOITER
1765054359.57,1148.42,-983.10,6119.32,18.84,-5.46,-4.59,356.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.43,28.00,100.00,RTB/LOITER
1765054359.57,1148.44,-983.13,6119.33,18.75,-5.46,-4.59,356.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.43,28.00,100.00,RTB/LOITER
1765054359.81,1151.17,-986.60,6120.15,18.65,-5.39,-4.53,357.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.40,28.00,100.00,RTB/LOITER
1765054359.81,1151.17,-986.61,6120.15,18.56,-5.39,-4.53,357.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.40,28.00,100.00,RTB/LOITER
1765054359.81,1151.18,-986.61,6120.15,18.47,-5.39,-4.53,357.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.40,28.00,100.00,RTB/LOITER
1765054359.81,1151.20,-986.64,6120.15,18.38,-5.39,-4.53,357.01,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.40,28.00,100.00,RTB/LOITER
1765054360.07,1154.11,-990.35,6121.08,18.28,-5.31,-4.44,357.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.37,28.00,100.00,RTB/LOITER
1765054360.07,1154.13,-990.36,6121.09,18.19,-5.31,-4.44,357.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.37,28.00,100.00,RTB/LOITER
1765054360.07,1154.14,-990.38,6121.09,18.10,-5.31,-4.44,357.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.37,28.00,100.00,RTB/LOITER
1765054360.07,1154.16,-990.41,6121.09,18.01,-5.31,-4.43,357.08,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.37,28.00,100.00,RTB/LOITER
1765054360.31,1156.76,-993.71,6121.91,17.92,-5.25,-4.35,357.15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.34,28.00,100.00,RTB/LOITER
1765054360.31,1156.76,-993.72,6121.91,17.83,-5.25,-4.35,357.15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.34,28.00,100.00,RTB/LOITER
1765054360.31,1156.76,-993.72,6121.91,17.74,-5.25,-4.35,357.15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.34,28.00,100.00,RTB/LOITER
1765054360.31,1156.78,-993.75,6121.92,17.65,-5.25,-4.35,357.15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.34,28.00,100.00,RTB/LOITER
1765054360.57,1159.60,-997.33,6122.87,17.57,-5.17,-4.26,357.23,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.30,28.00,100.00,RTB/LOITER
1765054360.57,1159.61,-997.34,6122.87,17.48,-5.17,-4.26,357.23,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.30,28.00,100.00,RTB/LOITER
1765054360.57,1159.61,-997.34,6122.87,17.39,-5.17,-4.26,357.23,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.30,28.00,100.00,RTB/LOITER
1765054360.57,1159.63,-997.37,6122.87,17.30,-5.17,-4.25,357.23,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.30,28.00,100.00,RTB/LOITER
1765054360.81,1162.13,-1000.54,6123.70,17.22,-5.09,-4.17,357.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.27,28.00,100.00,RTB/LOITER
1765054360.81,1162.14,-1000.56,6123.71,17.13,-5.09,-4.17,357.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.27,28.00,100.00,RTB/LOITER
1765054360.81,1162.14,-1000.57,6123.71,17.05,-5.09,-4.17,357.31,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.27,28.00,100.00,RTB/LOITER
1765054360.81,1162.17,-1000.60,6123.71,16.96,-5.09,-4.16,357.31,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.27,28.00,100.00,RTB/LOITER
1765054361.07,1164.79,-1003.93,6124.63,16.88,-5.00,-4.07,357.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.24,28.00,100.00,RTB/LOITER
1765054361.07,1164.79,-1003.93,6124.63,16.79,-5.00,-4.07,357.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.24,28.00,100.00,RTB/LOITER
1765054361.07,1164.79,-1003.93,6124.63,16.71,-5.00,-4.07,357.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.24,28.00,100.00,RTB/LOITER
1765054361.07,1164.81,-1003.96,6124.64,16.62,-5.00,-4.07,357.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.24,28.00,100.00,RTB/LOITER
1765054361.31,1167.24,-1007.05,6125.49,16.54,-4.92,-3.97,357.44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.21,28.00,100.00,RTB/LOITER
1765054361.31,1167.25,-1007.06,6125.49,16.46,-4.92,-3.97,357.44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.21,28.00,100.00,RTB/LOITER
1765054361.31,1167.25,-1007.06,6125.49,16.38,-4.92,-3.97,357.44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.21,28.00,100.00,RTB/LOITER
1765054361.31,1167.27,-1007.09,6125.50,16.29,-4.92,-3.97,357.44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.21,28.00,100.00,RTB/LOITER
1765054361.57,1169.84,-1010.36,6126.47,16.21,-4.83,-3.87,357.53,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.18,28.00,100.00,RTB/LOITER
1765054361.57,1169.85,-1010.37,6126.47,16.13,-4.83,-3.87,357.53,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.18,28.00,100.00,RTB/LOITER
1765054361.57,1169.85,-1010.37,6126.47,16.05,-4.83,-3.87,357.53,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.18,28.00,100.00,RTB/LOITER
1765054361.57,1169.89,-1010.42,6126.48,15.97,-4.82,-3.87,357.53,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.18,28.00,100.00,RTB/LOITER
1765054361.81,1172.17,-1013.32,6127.32,15.89,-4.74,-3.77,357.61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.16,28.00,100.00,RTB/LOITER
1765054361.81,1172.18,-1013.33,6127.32,15.81,-4.74,-3.77,357.61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.16,28.00,100.00,RTB/LOITER
1765054361.81,1172.18,-1013.33,6127.32,15.73,-4.74,-3.77,357.61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.16,28.00,100.00,RTB/LOITER
1765054361.81,1172.21,-1013.37,6127.32,15.65,-4.74,-3.77,357.61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.16,28.00,100.00,RTB/LOITER
1765054362.07,1174.70,-1016.54,6128.33,15.57,-4.65,-3.67,357.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.13,28.00,100.00,RTB/LOITER
1765054362.07,1174.70,-1016.54,6128.33,15.50,-4.65,-3.67,357.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.13,28.00,100.00,RTB/LOITER
1765054362.07,1174.71,-1016.55,6128.33,15.42,-4.65,-3.67,357.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.13,28.00,100.00,RTB/LOITER
1765054362.08,1174.72,-1016.57,6128.33,15.34,-4.65,-3.67,357.71,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.13,28.00,100.00,RTB/LOITER
1765054362.31,1176.93,-1019.38,6129.20,15.27,-4.57,-3.56,357.80,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.10,28.00,100.00,RTB/LOITER
1765054362.31,1176.94,-1019.39,6129.20,15.19,-4.57,-3.56,357.80,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.10,28.00,100.00,RTB/LOITER
1765054362.31,1176.94,-1019.39,6129.20,15.11,-4.57,-3.56,357.80,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.10,28.00,100.00,RTB/LOITER
1765054362.31,1176.97,-1019.43,6129.21,15.04,-4.57,-3.56,357.80,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.10,28.00,100.00,RTB/LOITER
1765054362.57,1179.29,-1022.38,6130.18,14.96,-4.47,-3.44,357.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.08,28.00,100.00,RTB/LOITER
1765054362.57,1179.30,-1022.39,6130.18,14.89,-4.47,-3.44,357.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.08,28.00,100.00,RTB/LOITER
1765054362.57,1179.30,-1022.39,6130.18,14.81,-4.46,-3.44,357.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.08,28.00,100.00,RTB/LOITER
1765054362.57,1179.32,-1022.41,6130.19,14.74,-4.46,-3.44,357.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.08,28.00,100.00,RTB/LOITER
1765054362.81,1181.44,-1025.12,6131.07,14.67,-4.36,-3.34,357.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.05,28.00,100.00,RTB/LOITER
1765054362.81,1181.45,-1025.12,6131.07,14.59,-4.36,-3.34,357.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.05,28.00,100.00,RTB/LOITER
1765054362.81,1181.46,-1025.13,6131.08,14.52,-4.36,-3.34,357.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.05,28.00,100.00,RTB/LOITER
1765054362.81,1181.48,-1025.16,6131.08,14.45,-4.36,-3.34,357.99,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.05,28.00,100.00,RTB/LOITER
1765054363.07,1183.75,-1028.04,6132.11,14.37,-4.26,-3.21,358.10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.03,28.00,100.00,RTB/LOITER
1765054363.07,1183.75,-1028.05,6132.11,14.30,-4.26,-3.21,358.10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.03,28.00,100.00,RTB/LOITER
1765054363.07,1183.76,-1028.06,6132.11,14.23,-4.26,-3.21,358.10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.03,28.00,100.00,RTB/LOITER
1765054363.07,1183.79,-1028.09,6132.11,14.16,-4.26,-3.21,358.10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.03,28.00,100.00,RTB/LOITER
1765054363.31,1185.82,-1030.68,6133.02,14.09,-4.17,-3.09,358.20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.00,28.00,100.00,RTB/LOITER
1765054363.31,1185.83,-1030.69,6133.02,14.02,-4.17,-3.09,358.20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.00,28.00,100.00,RTB/LOITER
1765054363.31,1185.83,-1030.69,6133.02,13.95,-4.17,-3.08,358.21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.00,28.00,100.00,RTB/LOITER
1765054363.31,1185.85,-1030.72,6133.02,13.88,-4.16,-3.08,358.21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.00,28.00,100.00,RTB/LOITER
1765054363.57,1188.04,-1033.50,6134.08,13.81,-4.06,-2.96,358.33,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.98,28.00,100.00,RTB/LOITER
1765054363.57,1188.05,-1033.51,6134.08,13.74,-4.06,-2.96,358.33,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.98,28.00,100.00,RTB/LOITER
1765054363.57,1188.05,-1033.51,6134.08,13.67,-4.06,-2.96,358.33,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.98,28.00,100.00,RTB/LOITER
1765054363.57,1188.07,-1033.53,6134.09,13.60,-4.06,-2.96,358.33,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.98,28.00,100.00,RTB/LOITER
1765054363.81,1190.02,-1036.01,6135.01,13.54,-3.95,-2.83,358.43,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.96,28.00,100.00,RTB/LOITER
1765054363.81,1190.02,-1036.02,6135.01,13.47,-3.95,-2.83,358.43,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.96,28.00,100.00,RTB/LOITER
1765054363.81,1190.02,-1036.02,6135.01,13.40,-3.95,-2.83,358.43,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.96,28.00,100.00,RTB/LOITER
1765054363.81,1190.04,-1036.05,6135.01,13.33,-3.95,-2.83,358.43,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.96,28.00,100.00,RTB/LOITER
1765054364.07,1192.15,-1038.73,6136.11,13.27,-3.83,-2.67,358.56,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.93,28.00,100.00,RTB/LOITER
1765054364.07,1192.16,-1038.74,6136.11,13.20,-3.83,-2.67,358.56,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.93,28.00,100.00,RTB/LOITER
1765054364.07,1192.16,-1038.74,6136.11,13.13,-3.83,-2.67,358.56,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.93,28.00,100.00,RTB/LOITER
1765054364.07,1192.17,-1038.76,6136.11,13.07,-3.83,-2.67,358.56,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.93,28.00,100.00,RTB/LOITER
1765054364.31,1194.06,-1041.15,6137.07,13.00,-3.70,-2.53,358.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.91,28.00,100.00,RTB/LOITER
1765054364.31,1194.06,-1041.15,6137.07,12.94,-3.70,-2.53,358.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.91,28.00,100.00,RTB/LOITER
1765054364.31,1194.07,-1041.16,6137.07,12.87,-3.70,-2.53,358.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.91,28.00,100.00,RTB/LOITER
1765054364.31,1194.08,-1041.18,6137.07,12.81,-3.70,-2.53,358.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.91,28.00,100.00,RTB/LOITER
1765054364.57,1196.05,-1043.69,6138.15,12.74,-3.57,-2.38,358.81,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.89,28.00,100.00,RTB/LOITER
1765054364.57,1196.06,-1043.69,6138.15,12.68,-3.57,-2.38,358.81,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.89,28.00,100.00,RTB/LOITER
1765054364.57,1196.06,-1043.70,6138.15,12.62,-3.57,-2.38,358.81,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.89,28.00,100.00,RTB/LOITER
1765054364.57,1196.08,-1043.72,6138.15,12.55,-3.57,-2.38,358.81,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.89,28.00,100.00,RTB/LOITER
1765054364.81,1197.88,-1046.01,6139.13,12.49,-3.44,-2.24,358.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.87,28.00,100.00,RTB/LOITER
1765054364.81,1197.89,-1046.02,6139.13,12.43,-3.44,-2.23,358.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.87,28.00,100.00,RTB/LOITER
1765054364.81,1197.90,-1046.03,6139.13,12.37,-3.44,-2.23,358.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.87,28.00,100.00,RTB/LOITER
1765054364.81,1197.91,-1046.05,6139.13,12.31,-3.44,-2.23,358.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.87,28.00,100.00,RTB/LOITER
1765054365.07,1199.85,-1048.51,6140.29,12.24,-3.29,-2.05,359.11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.85,28.00,100.00,RTB/LOITER
1765054365.07,1199.85,-1048.51,6140.29,12.18,-3.29,-2.05,359.11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.85,28.00,100.00,RTB/LOITER
1765054365.07,1199.85,-1048.51,6140.29,12.12,-3.29,-2.05,359.11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.85,28.00,100.00,RTB/LOITER
1765054365.07,1199.87,-1048.53,6140.29,12.06,-3.29,-2.05,359.11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.85,28.00,100.00,RTB/LOITER
1765054365.31,1201.61,-1050.74,6141.30,12.00,-3.15,-1.88,359.26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.83,28.00,100.00,RTB/LOITER
1765054365.31,1201.61,-1050.74,6141.30,11.94,-3.15,-1.88,359.26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.83,28.00,100.00,RTB/LOITER
1765054365.31,1201.62,-1050.75,6141.30,11.88,-3.15,-1.88,359.26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.83,28.00,100.00,RTB/LOITER
1765054365.31,1201.63,-1050.77,6141.30,11.82,-3.14,-1.87,359.27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,138.83,28.00,100.00,RTB/LOITER
1765054365.57,1165.78,-1009.33,6142.31,11.76,-2.98,-1.68,359.44,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.11,28.00,100.00,RTB/LOITER
1765054365.57,1165.79,-1009.34,6142.32,11.70,-2.98,-1.67,359.45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.11,28.00,100.00,RTB/LOITER
1765054365.57,1165.79,-1009.34,6142.32,11.65,-2.98,-1.67,359.45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.11,28.00,100.00,RTB/LOITER
1765054365.57,1165.80,-1009.35,6142.32,11.59,-2.98,-1.67,359.45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.11,28.00,100.00,RTB/LOITER
1765054365.81,1139.03,-977.91,6143.42,11.53,-2.82,-1.48,359.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.35,28.00,100.00,RTB/LOITER
1765054365.81,1139.04,-977.91,6143.42,11.47,-2.82,-1.48,359.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.35,28.00,100.00,RTB/LOITER
1765054365.81,1139.04,-977.92,6143.42,11.41,-2.82,-1.48,359.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.35,28.00,100.00,RTB/LOITER
1765054365.81,1139.05,-977.93,6143.43,11.36,-2.82,-1.48,359.62,0,0.00,0.00,0.00,0.00,0.00,0.00,0,139.35,28.00,100.00,RTB/LOITER
1765054366.07,1105.42,-888.84,6144.69,11.30,-2.62,-1.26,359.82,0,0.00,0.00,0.00,0.00,0.00,0.00,0,141.20,28.00,100.00,RTB/LOITER
1765054366.07,1105.43,-888.85,6144.69,11.24,-2.62,-1.26,359.82,0,0.00,0.00,0.00,0.00,0.00,0.00,0,141.20,28.00,100.00,RTB/LOITER
1765054366.07,1105.43,-888.86,6144.69,11.19,-2.62,-1.26,359.82,0,0.00,0.00,0.00,0.00,0.00,0.00,0,141.20,28.00,100.00,RTB/LOITER
1765054366.07,1105.50,-888.97,6144.70,11.13,-2.62,-1.25,359.82,0,0.00,0.00,0.00,0.00,0.00,0.00,0,141.20,28.00,100.00,RTB/LOITER
1765054366.31,1240.93,-1154.27,6148.30,11.08,-2.43,-1.03,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0,137.07,28.00,100.00,RTB/LOITER
1765054366.31,1240.93,-1154.27,6148.30,11.02,-2.43,-1.03,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0,137.07,28.00,100.00,RTB/LOITER
1765054366.31,1240.93,-1154.27,6148.30,10.97,-2.43,-1.03,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0,137.07,28.00,100.00,RTB/LOITER
1765054366.31,1240.95,-1154.30,6148.30,10.91,-2.43,-1.03,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,0,137.07,28.00,100.00,RTB/LOITER
1765054366.57,1306.42,-1277.40,6150.47,10.86,-2.20,-0.79,0.25,0,0.00,0.00,0.00,0.00,0.00,0.00,0,135.64,28.00,100.00,RTB/LOITER
1765054366.57,1306.42,-1277.41,6150.48,10.80,-2.20,-0.78,0.25,0,0.00,0.00,0.00,0.00,0.00,0.00,0,135.64,28.00,100.00,RTB/LOITER
1765054366.57,1306.43,-1277.41,6150.48,10.75,-2.20,-0.78,0.25,0,0.00,0.00,0.00,0.00,0.00,0.00,0,135.64,28.00,100.00,RTB/LOITER
1765054366.57,1306.45,-1277.45,6150.48,10.69,-2.20,-0.78,0.26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,135.64,28.00,100.00,RTB/LOITER
1765054366.81,1321.18,-1337.38,6151.53,10.64,-1.99,-0.54,0.47,0,0.00,0.00,0.00,0.00,0.00,0.00,0,134.65,28.00,100.00,RTB/LOITER
1765054366.81,1321.18,-1337.38,6151.53,10.59,-1.99,-0.54,0.47,0,0.00,0.00,0.00,0.00,0.00,0.00,0,134.65,28.00,100.00,RTB/LOITER
1765054366.81,1321.19,-1337.39,6151.53,10.53,-1.99,-0.54,0.47,0,0.00,0.00,0.00,0.00,0.00,0.00,0,134.65,28.00,100.00,RTB/LOITER
1765054366.81,1321.21,-1337.43,6151.53,10.48,-1.99,-0.53,0.47,0,0.00,0.00,0.00,0.00,0.00,0.00,0,134.65,28.00,100.00,RTB/LOITER
1765054367.07,1333.70,-1405.70,6152.47,10.43,-1.74,-0.25,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.07,1333.71,-1405.70,6152.47,10.38,-1.74,-0.25,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.07,1333.71,-1405.71,6152.47,10.33,-1.74,-0.25,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.07,1333.72,-1405.72,6152.48,10.27,-1.74,-0.25,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.31,1335.20,-1407.61,6152.75,10.22,-1.50,0.02,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.31,1335.21,-1407.61,6152.75,10.17,-1.50,0.02,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.31,1335.21,-1407.61,6152.75,10.12,-1.50,0.02,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.31,1335.22,-1407.63,6152.75,10.07,-1.49,0.02,1.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.49,28.00,100.00,RTB/LOITER
1765054367.57,1336.83,-1409.68,6153.05,10.02,-1.19,0.33,1.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.48,28.00,100.00,RTB/LOITER
1765054367.57,1336.84,-1409.69,6153.05,9.97,-1.19,0.33,1.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.48,28.00,100.00,RTB/LOITER
1765054367.57,1336.84,-1409.69,6153.05,9.92,-1.19,0.33,1.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.48,28.00,100.00,RTB/LOITER
1765054367.57,1336.85,-1409.71,6153.05,9.87,-1.18,0.33,1.30,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.48,28.00,100.00,RTB/LOITER
1765054367.81,1338.28,-1411.52,6153.31,9.82,-0.90,0.65,1.61,0,0.00,0.00,0.00,0.00,0.00,0.00,0,133.47,28.00,100.00,RTB/LOITER
